Drug,Disease,n.source,n.target,d,z,0degree.target.keyprotein,1degree.target.keyprotein,2degree.target.keyprotein,n.0degree,n.1degree,n.2degree,coverage.score,specificity.score
CIDs00446378,ccRCC,4,23,1.25,-2.2924065382980707,[],"[['KRT18', 'KRT8', 'VIM']]","[['PEBP1', 'TPM1', 'PGK1', 'CCND1', 'ENO1', 'VDAC1', 'DAB2', 'CRYAB', 'CLU', 'GAPDH', 'TPI1', 'FTL', 'VIM', 'PKM', 'SPP1', 'CD63', 'KRT18']]",0,3,17,0.0,0.0
CIDs00657237,ccRCC,7,23,1.5,-2.0747391659046626,[],"[['KRT18', 'KRT8', 'VIM', 'VDAC1', 'GAPDH']]","[['PEBP1', 'CD63', 'CCND1', 'ENO1', 'VDAC1', 'DAB2', 'CRYAB', 'CLU', 'GAPDH', 'TPI1', 'PKM', 'KRT18', 'VIM', 'TPM1', 'PGK1', 'KRT8', 'SPP1', 'HINT1', 'SEC61G']]",0,5,19,0.0,0.0
CIDs05280445,ccRCC,6,23,1.0,-2.1813953423638464,[],"[['TPM1', 'VIM', 'KRT18', 'KRT8', 'CLU', 'TIMP1', 'PEBP1', 'CCND1']]","[['PEBP1', 'CD63', 'PGK1', 'CCND1', 'SEC61G', 'ENO1', 'VDAC1', 'DAB2', 'CRYAB', 'TIMP1', 'CLU', 'KRT18', 'GAPDH', 'KRT8', 'TPI1', 'PKM', 'SPP1', 'TPM1', 'VIM', 'SERPINA1', 'HINT1']]",0,8,21,0.0,0.0
CIDs05287969,ccRCC,14,23,1.1538461538461535,-3.8063820081574953,[['CCND1']],"[['VIM', 'CCND1', 'CD63', 'VDAC1', 'GAPDH', 'DAB2', 'KRT18', 'KRT8', 'PKM', 'PEBP1']]","[['CCND1', 'ENO1', 'VDAC1', 'GAPDH', 'VIM', 'PEBP1', 'TPM1', 'DAB2', 'CLU', 'KRT18', 'KRT8', 'PKM', 'SPP1', 'PGK1', 'CRYAB', 'TPI1', 'TIMP1', 'HINT1', 'FTL', 'CD63', 'SERPINA1']]",1,10,21,0.0434782608695652,0.0031055900621118
CIDs19420248,ccRCC,25,23,1.8333333333333333,-2.216024484332498,[['PGK1']],"[['VIM', 'GAPDH', 'PGK1']]","[['PEBP1', 'CRYAB', 'KRT18', 'GAPDH', 'KRT8', 'VIM', 'PKM', 'CCND1', 'VDAC1', 'DAB2', 'CLU', 'HINT1', 'TPI1', 'SPP1', 'ENO1', 'TPM1', 'FTL', 'CD63', 'PGK1', 'SERPINA1']]",1,3,20,0.0434782608695652,0.0017391304347826
DB00031,ccRCC,11,23,1.2727272727272727,-4.004474997059237,[['KRT8']],"[['SERPINA1', 'DAB2', 'TIMP1', 'KRT18', 'ENO1', 'VIM', 'VDAC1', 'GAPDH']]","[['VIM', 'ENO1', 'CLU', 'CCND1', 'KRT8', 'CD63', 'VDAC1', 'KRT18', 'GAPDH', 'SPP1', 'CRYAB', 'PKM', 'PEBP1', 'PGK1', 'SERPINA1', 'DAB2', 'HINT1', 'TIMP1', 'TPI1', 'TPM1', 'FTL']]",1,8,21,0.0434782608695652,0.0039525691699604
DB00302,ccRCC,2,23,1.0,-2.7470112561923385,[],"[['KRT8', 'ENO1']]","[['SERPINA1', 'VIM', 'ENO1', 'DAB2', 'TIMP1', 'VDAC1', 'KRT18', 'GAPDH', 'SPP1', 'PEBP1', 'CLU', 'KRT8', 'PKM', 'FTL']]",0,2,14,0.0,0.0
DB00398,ccRCC,87,23,1.837209302325581,-2.16269761832989,[],"[['VIM', 'ENO1', 'VDAC1', 'GAPDH', 'CCND1', 'DAB2', 'SPP1', 'KRT8', 'PEBP1', 'PKM', 'HINT1', 'KRT18', 'TPM1', 'CRYAB', 'CLU', 'CD63']]","[['PGK1', 'CLU', 'CCND1', 'KRT8', 'DAB2', 'TIMP1', 'CD63', 'TPI1', 'KRT18', 'SPP1', 'TPM1', 'CRYAB', 'PKM', 'PEBP1', 'FTL', 'VIM', 'ENO1', 'GAPDH', 'SERPINA1', 'HINT1', 'VDAC1', 'SEC61G']]",0,16,22,0.0,0.0
DB00798,ccRCC,4,23,1.25,-2.567481901328325,[],"[['CLU', 'DAB2', 'VIM', 'KRT8', 'KRT18']]","[['VIM', 'CCND1', 'GAPDH', 'ENO1', 'CLU', 'DAB2', 'CD63', 'VDAC1', 'TPI1', 'CRYAB', 'PKM', 'PEBP1', 'KRT8', 'KRT18', 'PGK1', 'TPM1']]",0,5,16,0.0,0.0
DB01073,ccRCC,9,23,1.5555555555555556,-2.25615602698247,[],"[['VDAC1', 'GAPDH', 'VIM', 'KRT8', 'KRT18']]","[['PGK1', 'VIM', 'ENO1', 'CCND1', 'KRT8', 'DAB2', 'TPI1', 'KRT18', 'TPM1', 'CRYAB', 'PKM', 'PEBP1', 'GAPDH', 'CLU', 'HINT1', 'VDAC1', 'CD63', 'SEC61G', 'SPP1']]",0,5,19,0.0,0.0
DB06616,ccRCC,198,23,1.8465608465608463,-2.944392568769248,[],"[['VIM', 'ENO1', 'VDAC1', 'GAPDH', 'CCND1', 'DAB2', 'KRT8', 'SPP1', 'CRYAB', 'KRT18', 'HINT1', 'TPM1', 'TPI1', 'PEBP1', 'CLU', 'CD63', 'FTL']]","[['KRT8', 'VDAC1', 'KRT18', 'TPM1', 'PKM', 'PEBP1', 'VIM', 'CCND1', 'DAB2', 'PGK1', 'CLU', 'TIMP1', 'CD63', 'TPI1', 'SPP1', 'CRYAB', 'FTL', 'GAPDH', 'ENO1', 'SERPINA1', 'HINT1', 'SEC61G']]",0,17,22,0.0,0.0
DB06718,ccRCC,5,23,1.2,-2.9296824470777447,[],"[['PKM', 'ENO1', 'CCND1', 'GAPDH', 'KRT8']]","[['VIM', 'ENO1', 'CLU', 'KRT8', 'DAB2', 'VDAC1', 'KRT18', 'GAPDH', 'TPM1', 'FTL', 'SERPINA1', 'SPP1', 'TIMP1', 'PKM', 'PGK1', 'TPI1', 'CRYAB', 'PEBP1']]",0,5,18,0.0,0.0
DB08911,ccRCC,2,23,1.0,-2.5561471558553106,[],"[['KRT8', 'GAPDH', 'PEBP1']]","[['PGK1', 'VIM', 'ENO1', 'CCND1', 'VDAC1', 'KRT18', 'CRYAB', 'PKM', 'PEBP1', 'CLU', 'DAB2', 'HINT1', 'TPI1', 'GAPDH', 'TPM1']]",0,3,15,0.0,0.0
DB09092,ccRCC,5,23,1.6,-2.290127077066961,[['GAPDH']],"[['PGK1', 'VIM', 'ENO1', 'VDAC1']]","[['VIM', 'ENO1', 'VDAC1', 'GAPDH', 'PGK1', 'CCND1', 'KRT8', 'TPI1', 'CRYAB', 'PKM', 'CLU', 'DAB2', 'TIMP1', 'KRT18', 'SPP1', 'TPM1', 'PEBP1', 'FTL']]",1,4,18,0.0434782608695652,0.008695652173913
DB11718,ccRCC,2,23,1.0,-2.3446711178117874,[['CCND1']],[],"[['PGK1', 'VIM', 'ENO1', 'CCND1', 'KRT8', 'DAB2', 'VDAC1', 'TPI1', 'KRT18', 'GAPDH', 'SPP1', 'PKM', 'PEBP1', 'CRYAB']]",1,0,14,0.0434782608695652,0.0217391304347826
DB14487,ccRCC,51,23,1.75,-3.254735493837606,[['SERPINA1']],"[['KRT18', 'CLU', 'DAB2', 'GAPDH', 'CRYAB', 'PKM', 'SPP1', 'CCND1', 'FTL', 'TIMP1', 'PGK1', 'VIM', 'KRT8']]","[['PGK1', 'SERPINA1', 'VIM', 'ENO1', 'CLU', 'CCND1', 'KRT8', 'DAB2', 'HINT1', 'VDAC1', 'TPI1', 'KRT18', 'GAPDH', 'TPM1', 'PKM', 'PEBP1', 'FTL', 'SPP1', 'CD63', 'CRYAB', 'TIMP1', 'SEC61G']]",1,13,22,0.0434782608695652,0.000852514919011
DB14539,ccRCC,4,23,1.0,-2.529447441321083,[],"[['VIM', 'ENO1', 'KRT8', 'VDAC1', 'GAPDH', 'CLU']]","[['PGK1', 'CLU', 'CCND1', 'DAB2', 'TIMP1', 'TPI1', 'KRT18', 'SPP1', 'TPM1', 'PKM', 'PEBP1', 'VIM', 'VDAC1', 'GAPDH', 'ENO1', 'KRT8', 'CRYAB', 'FTL']]",0,6,18,0.0,0.0
DB14542,ccRCC,4,23,1.0,-2.5065235551539446,[],"[['VIM', 'ENO1', 'KRT8', 'VDAC1', 'GAPDH', 'CLU']]","[['PGK1', 'CLU', 'CCND1', 'DAB2', 'TIMP1', 'TPI1', 'KRT18', 'SPP1', 'TPM1', 'PKM', 'PEBP1', 'VIM', 'ENO1', 'KRT8', 'VDAC1', 'GAPDH', 'CRYAB', 'FTL']]",0,6,18,0.0,0.0
